Accuracy,Loss
0.2563057243824005,1.382382869720459
0.21146497130393982,2.170440673828125
0.2541656196117401,1.5745395421981812
0.32912102341651917,1.4123157262802124
0.3316178321838379,1.4433952569961548
0.3208152949810028,1.4820424318313599
0.3152611553668976,1.6221188306808472
0.2998216450214386,1.9334297180175781
0.29136306047439575,2.2733829021453857
0.256203830242157,2.4142606258392334
0.20983439683914185,5.234184741973877
0.23842038214206696,2.1044228076934814
0.2209426760673523,4.2939133644104
0.24830573797225952,2.3640873432159424
0.2229299396276474,4.410233497619629
0.19536305963993073,5.298090934753418
0.17732484638690948,5.9917893409729
0.21355414390563965,4.96450138092041
0.20050954818725586,7.77293062210083
0.12061146646738052,14.133605003356934
0.1315668821334839,12.513500213623047
0.14507006108760834,14.404925346374512
0.17187261581420898,11.022444725036621
0.08050955086946487,31.642465591430664
0.0908535048365593,27.57852554321289
0.0706242024898529,48.3194465637207
0.05503184720873833,55.892784118652344
0.04010191187262535,81.18904113769531
0.037503182888031006,68.76099395751953
0.0331210196018219,96.0761947631836
