Accuracy,Loss
0.28789809346199036,1.4243817329406738
0.23760509490966797,2.003194570541382
0.24178344011306763,1.7889471054077148
0.2105477750301361,2.299964189529419
0.20107007026672363,2.4880893230438232
0.150828018784523,3.8495569229125977
0.20463694632053375,2.4820120334625244
0.16642038524150848,3.597573757171631
0.21258598566055298,2.429407835006714
0.22277706861495972,2.676949977874756
0.16514649987220764,7.853286266326904
0.2044331282377243,4.825341701507568
0.16504459083080292,19.61330223083496
0.1533757895231247,24.491575241088867
0.1505732536315918,49.91719436645508
0.10782165825366974,71.93041229248047
0.08728662133216858,87.21517944335938
0.04040764272212982,115.20557403564453
0.0180891714990139,204.83729553222656
0.07006369531154633,223.4093780517578
0.05355414003133774,147.73785400390625
0.06022929772734642,162.47314453125
0.046573247760534286,200.1828155517578
0.050445858389139175,295.794677734375
0.034496814012527466,272.87152099609375
0.06741401553153992,114.40459442138672
0.0298598725348711,192.17205810546875
0.01870063692331314,593.323974609375
0.031439490616321564,478.1898193359375
0.0355159230530262,720.8163452148438
