Accuracy,Loss
0.21890446543693542,1.981654167175293
0.34338852763175964,1.519658088684082
0.3378343880176544,1.3970435857772827
0.25452229380607605,1.4744478464126587
0.28310829401016235,1.3656970262527466
0.3467516005039215,1.3663774728775024
0.3454777002334595,1.4776999950408936
0.3454777002334595,1.485787272453308
0.3188280165195465,1.3645044565200806
0.3089936375617981,1.3483830690383911
0.3454777002334595,1.575160026550293
0.26542675495147705,1.468322992324829
0.3297324776649475,1.4904022216796875
0.3177579641342163,1.4163540601730347
0.3112356662750244,1.4163874387741089
0.31225478649139404,1.3697227239608765
0.3332993686199188,1.613357424736023
0.2602802515029907,1.453176736831665
0.31291720271110535,1.3956485986709595
0.2762802541255951,1.3788261413574219
0.3244331181049347,1.4015833139419556
0.31317198276519775,1.3733692169189453
0.2621656060218811,1.3873260021209717
0.3454777002334595,1.6159747838974
0.26542675495147705,1.4456511735916138
0.3230573236942291,1.4540305137634277
0.2709808945655823,1.469894528388977
0.3105732500553131,1.3784470558166504
0.2894267439842224,1.4131873846054077
0.31026750802993774,1.4445728063583374
