Accuracy,Loss
0.2776050865650177,1.4891107082366943
0.29559236764907837,1.4070119857788086
0.30588534474372864,1.374480128288269
0.2569681406021118,1.4664174318313599
0.2600254714488983,1.4500043392181396
0.3136305809020996,1.3768749237060547
0.3381401300430298,1.3907139301300049
0.3398216664791107,1.40034818649292
0.27128663659095764,1.3692173957824707
0.33921018242836,1.4102858304977417
0.3401273787021637,1.5536956787109375
0.25849682092666626,1.4379671812057495
0.3341146409511566,1.3657102584838867
0.33141401410102844,1.3671822547912598
0.33605095744132996,1.3640509843826294
0.29442039132118225,1.3538579940795898
0.3401273787021637,1.5533963441848755
0.25757962465286255,1.5075820684432983
0.2879490554332733,1.3761197328567505
0.26527389883995056,1.3844295740127563
0.33406370878219604,1.4105483293533325
0.26965606212615967,1.4252468347549438
0.3353375792503357,1.4017306566238403
0.3369171917438507,1.378310203552246
0.25757962465286255,1.5614265203475952
0.3372229337692261,1.3886157274246216
0.25757962465286255,1.4834357500076294
0.28947770595550537,1.3756834268569946
0.27765604853630066,1.3912205696105957
0.32331210374832153,1.3647488355636597
